id;operationdate;userid;tin;status;rand_score;isinasnef;type;month_partition
5c379281a2ca485f0e42c7f8;1547561929;ce95de59b8eb7d898930b1985e3f1d0a;10.95;status_OK;0.00909447857069188;false;type_1;2019-01-01
5c3cb613a2ca485f0e4506f1;1547575441;d3e9cccd75c41cfc9ea443580a5bc0cf;34.1;status_2;0.0111735533551424;false;type_1;2019-01-01
5c371312a2ca485f0e421d80;1547496681;63f66444f86d91404d42a0402aa47f92;6.95;status_1;0.00823881631881806;;type_1;2019-01-01
5c36f133a2ca485f0e41601b;1547147003;3c7999a8680544079d85a26f0a9ec07f;7.25;status_1;0.00829970368701185;;type_1;2019-01-01
5c37af24a2ca485f0e42e81e;1547384694;87a3a3007eee11475f9fe2a09f5023c3;0.0;status_OK;0.010035851599798;false;type_2;2019-01-01
5c36f845a2ca485f0e41ac63;1547226783;d7f5acc6fba643acb0ed79f7ae75e43a;13.5;status_OK;0.0119858469258327;false;type_1;2019-01-01
5c386389a2ca485f0e4365bd;1547535916;9efbf3458d9d37658fdc3b0f7b5c2d6f;13.5;status_1;0.012020468948553001;;type_1;2019-01-01
5c37089da2ca485f0e420094;1547422304;2261e333c48ef7508399b5816f3d6acf;7.25;status_1;0.008505702582118359;;type_1;2019-01-01
5c3794aaa2ca485f0e42cb71;1547146417;0c3cb3d0b2579764f0cc4abce83e6d82;7.95;status_1;0.00968951915172019;false;type_1;2019-01-01
5c36f692a2ca485f0e419b36;1547279011;bca754d124d546023b69a7e21b36e278;7.95;status_1;0.00904493262773617;;type_1;2019-01-01
5c3773eaa2ca485f0e42a00e;1547138026;4239cbc88b27ce2929a95c2737c1e015;34.1;status_1;0.0083203515700263;false;type_1;2019-01-01
5c36f054a2ca485f0e4157e7;1547489394;69b3c6316fe9ef6578d59379467db67a;24.0;status_1;0.0326683241043557;;type_1;2019-01-01
5c378cc6a2ca485f0e42bea2;1547483608;2169a13d437772d2d26fcc996d46e965;7.25;status_1;0.008165329205850141;false;type_1;2019-01-01
5c370165a2ca485f0e41e55c;1547138832;29b5b9c76d4cafce804b499edeb59398;24.0;status_OK;0.0274446349280675;false;type_1;2019-01-01
5c3778a0a2ca485f0e42a4fc;1547433694;6c4cc594547abfd2ab69e86dd777ba13;0.0;status_1;0.008498998655511009;;type_2;2019-01-01
5c378ba5a2ca485f0e42bb2e;1547144102;b0cad6b3132872e7f1a308ed1445ca63;7.25;status_1;0.00846048123885749;;type_1;2019-01-01
5c375bd3a2ca485f0e428581;1547287268;9d6d66a3b8f668f389331797cce6ebfa;16.95;status_OK;0.0217097237816052;false;type_1;2019-01-01
5c37a5d9a2ca485f0e42ded2;1547150810;25fd1b0405cb2bd6f4313ae1739a0f20;34.1;status_1;0.0369024839110545;false;type_1;2019-01-01
5c37633ea2ca485f0e428db6;1547479637;7e12b0ed1c6b36439f37ea65f7c6e475;7.95;status_1;0.00919824084313496;;type_1;2019-01-01
5c375272a2ca485f0e427a4f;1547566540;0fbeab1791aa0699687c3a3f10a6a15f;24.0;status_OK;0.0163079472550057;false;type_1;2019-01-01
5c384d21a2ca485f0e433bbe;1547244594;1ae77bc6dff066c3d21fd30aca86b75c;7.25;status_1;0.008263014493462159;;type_1;2019-01-01
5c376bcca2ca485f0e4296a2;1547143939;eee56a8b6126e85725808b081f990907;13.5;status_1;0.0119245914587523;;type_1;2019-01-01
5c377fd2a2ca485f0e42aca7;1547594182;f61269d61eb628fea6a700247fcdddd4;0.0;status_OK;0.0098467176166512;false;type_2;2019-01-01
5c36ccfba2ca485f0e4131cd;1547095585;3f3190c2c653efea8f9df9a459ae5940;0.0;status_2;0.00973865723910705;;type_2;2019-01-01
5c37323ea2ca485f0e4251c7;1547468718;e44712b6bdd3d19867bf406ad981ec31;16.95;status_1;0.0157948880759478;;type_1;2019-01-01
5c38848aa2ca485f0e4384bd;1547318430;0aea2ecd3ddf38296ee09cf948d0a746;16.95;status_1;0.0147771495457826;;type_1;2019-01-01
5c36f17ea2ca485f0e4162ef;1547479805;8e464645fa64503b7a2f4f417dbf6d2a;13.5;status_1;0.0122792436265075;;type_1;2019-01-01
5c3c47b0a2ca485f0e44cb7b;1547485280;f3ea856e2de24f6364e57ea666e47970;7.95;status_1;0.0091510626181097;;type_1;2019-01-01
5c372adea2ca485f0e4247a9;1547119327;7e7ddb57fa888cf71ff3001c659b8ea3;13.5;status_1;0.0118601665690849;;type_1;2019-01-01
5c374e39a2ca485f0e4274fc;1547326797;df49f9edc19bd416785403cfe0a31660;34.1;status_1;0.009799983567898959;;type_1;2019-01-01
5c37ff02a2ca485f0e431168;1547488741;ac780b2c5fbb30b28cd693801f6a1ad4;34.1;status_1;0.0468693492157176;;type_1;2019-01-01
5c37626aa2ca485f0e428cc4;1547201615;039c7e6e159624c49fa6ba20c67d3917;7.25;status_1;0.008746728149055999;;type_1;2019-01-01
5c371a28a2ca485f0e422c2f;1547128040;44f5543734a79dc7104ac1bf9ec67a95;0.0;status_1;0.0209;false;type_2;2019-01-01
5c3872dda2ca485f0e4375fd;1547203418;442eb6f47b7c19052c26daf18ce1d04d;7.95;status_1;0.00934488272178339;false;type_1;2019-01-01
5c3bc332a2ca485f0e44ad64;1547420485;41af3cca9d76172101b050151b634e7f;24.0;status_1;0.0282687406720595;;type_1;2019-01-01
5c37a4eda2ca485f0e42ddda;1547150575;0941d62deae7504a44da7468a3ba949c;7.25;status_1;0.008392461709393659;;type_1;2019-01-01
5c37c2b4bb28a700012c5d95;1547543541;712de4b2dae8023dc39d36f694ea628d;13.5;status_OK;0.0119;false;type_1;2019-01-01
5c3885a8a2ca485f0e43859a;1547208202;32f3e5cc5df2f08334b6d045b0fe10a0;16.95;status_1;0.0174796462985129;;type_1;2019-01-01
5c36f2ffa2ca485f0e4174c9;1547197317;b9b487dcd1954d0d457aa5ef32a44708;0.0;status_KO;0.00877850474610152;false;type_2;2019-01-01
5c37484ca2ca485f0e426d86;1547206844;74bb591c60e5ef8e31dc71d35c46da26;24.0;status_2;0.0164589619981006;false;type_1;2019-01-01
5c37bb4da2ca485f0e42f573;1547157308;cfac34e757d222f7c647f376ff367029;0.0;status_1;0.008929616974898991;;type_2;2019-01-01
5c378eaba2ca485f0e42c202;1547144877;88e824a6c0803631154c6e77eb30eefb;7.25;status_1;0.00866521101344067;;type_1;2019-01-01
5c379281a2ca485f0e42c7f8;1547193200;ce95de59b8eb7d898930b1985e3f1d0a;7.95;status_2;0.00909447857069188;false;type_1;2019-01-01
5c371bf0a2ca485f0e422fba;1547161602;0e0481b274aed3fc921d8432a590945b;34.1;status_1;0.0451110197450522;;type_1;2019-01-01
5c3dc468a2ca485f0e454f3d;1547564714;f5720a76fbd3c90646a2f15ddfe12b40;0.0;status_1;0.0083;;type_2;2019-01-01
5c3a6432a2ca485f0e4452ac;1547330617;cc462cb929ee1845e92d922ea92432be;7.25;status_1;0.00827174147901484;false;type_1;2019-01-01
5c36f845a2ca485f0e41ac63;1547226783;d7f5acc6fba643acb0ed79f7ae75e43a;13.5;status_OK;0.0119858469258327;false;type_1;2019-01-01
5c36f014a2ca485f0e41561c;1547334516;535ad73f82522afd7dfa8f7ad0062166;16.95;status_1;0.017156166362011;;type_1;2019-01-01
5c36f649a2ca485f0e419847;1547573855;57ff1566fdcdf8eae6995d030f3a8cb8;11.95;status_OK;0.0103646280163401;false;type_1;2019-01-01
5c370453a2ca485f0e41f25c;1547144097;c2c144e3cd840664050f8707016456f6;7.25;status_1;0.00827021116384625;;type_1;2019-01-01
5c36f406a2ca485f0e417fc7;1547414283;51b681677ba3e08b2380ed9cdc726c92;0.0;status_1;0.0102915142804819;;type_2;2019-01-01
5c3c3b6aa2ca485f0e44c0f5;1547451256;a0a0e71fb747d7931dbbd8b637183cba;16.95;status_1;0.0141892473386284;;type_1;2019-01-01
5c36f264a2ca485f0e416d0f;1547105068;e3ef169e0141838d95a8b401f50bc2b5;0.0;status_1;0.0179197787532335;false;type_2;2019-01-01
5c3788d63ffcdb000102765e;1547147223;0a57560d9599a22d504abad3014f8d5b;24.0;status_1;0.0253;false;type_1;2019-01-01
5c36f6f3a2ca485f0e419eef;1547554465;0cb77f671ed3ba3269d1bcbb21a82e58;34.1;status_1;0.00868142006046425;;type_1;2019-01-01
5c3b7d9fa2ca485f0e44982c;1547465298;cd8ec2f1255cc2b2cf2522fddd0e2572;24.0;status_OK;0.0170923931018529;false;type_1;2019-01-01
5c384e08a2ca485f0e433ece;1547405566;aa384d3a5f7a3f107639ff3d6c42c000;13.5;status_1;0.0133845954797674;;type_1;2019-01-01
5c3c9f71a2ca485f0e44fd96;1547477373;c8bd8238af96dba81d6449fd580f4435;7.25;status_1;0.00841726111743098;;type_1;2019-01-01
5c370207a2ca485f0e41e7f1;1547148024;72a18756f7009c254e1c23a359190f76;34.1;status_1;0.0389215583426062;;type_1;2019-01-01
5c36f845a2ca485f0e41ac63;1547207254;d7f5acc6fba643acb0ed79f7ae75e43a;13.5;status_1;0.0119858469258327;false;type_1;2019-01-01
5c36f49fa2ca485f0e418663;1547481290;efd6b7d2197796d362851f00c6762f18;16.95;status_1;0.0110990515004687;false;type_1;2019-01-01
5c37a12ea2ca485f0e42d9ba;1547322876;d9f022bdf8dae0c19fc0ccc2b4c85c37;13.5;status_2;0.0130227343685408;;type_1;2019-01-01
5c3c5e1ca2ca485f0e44dda8;1547460679;c25bd7202d5c4088c4da55cb6198af45;0.0;status_1;0.0107196554340137;false;type_2;2019-01-01
5c38fc3e3ffcdb0001028513;1547269912;a8b778cc84f9c2f903441a719f3ece45;10.95;status_1;0.0086;;type_1;2019-01-01
5c375740a2ca485f0e427fdb;1547480866;720fa2f21d1a3ee43c71adf1a7da006b;7.25;status_1;0.00826478622298545;;type_1;2019-01-01
5c3874d8a2ca485f0e43775e;1547542715;f25404b99e2eef9707afe17001f79368;7.95;status_1;0.00895083675991981;false;type_1;2019-01-01
5c37979fa2ca485f0e42cf00;1547203627;8e3b6189e08333ed4fab058be9182c5a;24.0;status_OK;0.0273887379519801;false;type_1;2019-01-01
5c3cbe050aa3ff00163d5c00;1547484713;1863efa69fce365b9ffb70b31c01304d;8.95;status_2;0.0119;false;type_3;2019-01-01
5c373c37a2ca485f0e425e8f;1547123783;9656fad381c11a05284f04bd291509ac;13.5;status_1;0.0152723364949847;;type_1;2019-01-01
5c377097a2ca485f0e429c1a;1547137382;e4bbe112f2a314ee4419e154a7db869a;0.0;status_1;0.0136804889765375;;type_2;2019-01-01
5c3c6c8cbb28a700012c82db;1547480459;8737d596a2f52ae72f5c72611eff81e8;34.1;status_1;0.0101;;type_1;2019-01-01
5c36f654a2ca485f0e4198bc;1547147063;1707ac56e77f56f949f6caa65b481aa7;7.25;status_1;0.00826797385192022;;type_1;2019-01-01
5c39c93ea2ca485f0e441ae0;1547294411;009d694dfe7957b852a876a6962bca27;34.1;status_KO;0.0295235017063511;false;type_1;2019-01-01
5c37b3bea2ca485f0e42ed79;1547154367;4028822ba1beb889a806f97ae1823231;7.25;status_1;0.008296281344600209;;type_1;2019-01-01
5c378ad4a2ca485f0e42b92f;1547218687;27595953f6f3dafc2cbf487c990fd0cb;0.0;status_OK;0.0196071114882459;false;type_2;2019-01-01
5c372b07a2ca485f0e4247dc;1547392245;dfa8dcd501521ace71332a1993cf9082;34.1;status_2;0.0336068516470606;false;type_1;2019-01-01
5c3c78c1bb28a700012c8372;1547466979;0c509e2c9100258a114f212137b9090f;16.95;status_1;0.0119;;type_1;2019-01-01
5c3ce7c6a2ca485f0e4515fb;1547556355;3d200224e47c58923b593c11e493f6a4;11.95;status_1;0.009843775149911629;false;type_1;2019-01-01
5c3c9baea2ca485f0e44fbd8;1547563532;21a45c7676b0a4a431c1eac8460f5995;0.0;status_OK;0.00883302134702463;false;type_2;2019-01-01
5c3a0b7ca2ca485f0e44373c;1547307954;2938d12de8f47e633ccc4cb93245d3e2;16.95;status_1;0.00967553113480967;;type_1;2019-01-01
5c37b688a2ca485f0e42f066;1547155095;427103dd2b97ced1d73b310b80f82b97;24.0;status_1;0.0273713910151203;;type_1;2019-01-01
5c376b88a2ca485f0e42963d;1547145184;f4301085badb106af4844a6d0cf4f050;7.25;status_1;0.00827632336162725;;type_1;2019-01-01
5c3b7d9fa2ca485f0e44982c;1547465459;cd8ec2f1255cc2b2cf2522fddd0e2572;24.0;status_OK;0.0170923931018529;false;type_1;2019-01-01
5c3dd2f13ffcdb000102a998;1547573750;d9ccbbb663e0ef79a6a33419e411cc6c;13.5;status_OK;13;false;type_1;2019-01-01
5c36f264a2ca485f0e416d0f;1547243342;e3ef169e0141838d95a8b401f50bc2b5;0.0;status_OK;0.0179197787532335;false;type_2;2019-01-01
5c37c2c0a2ca485f0e42fbe7;1547213099;712de4b2dae8023dc39d36f694ea628d;0.0;status_OK;0.0119;false;type_2;2019-01-01
5c37941ea2ca485f0e42ca9c;1547480933;691f3dcaeaa2ff18b6ef6b1f7e0deaa4;7.25;status_1;0.008285659438755229;;type_1;2019-01-01
5c3b1dd0a2ca485f0e447bf3;1547458775;ef6f4a6ad2f8a42cced0880cb8efab8a;24.0;status_2;0.0181154085100537;true;type_1;2019-01-01
5c376fb2a2ca485f0e429b09;1547240611;b03f64ff34806fb48effd04b71bc5e24;13.5;status_1;0.0139437524461932;;type_1;2019-01-01
5c379330a2ca485f0e42c97f;1547146051;e09c990e0b60bd91da826c340d1a27f5;13.5;status_1;0.0112804854772487;false;type_1;2019-01-01
5c3e41c1a2ca485f0e4575e9;1547583938;ab373ba558844c6f9411176df957eca5;11.95;status_1;0.007151395549168879;;type_1;2019-01-01
5c3722daa2ca485f0e423adf;1547556106;aab291b577afd54c9a36441cbed8c7ba;13.5;status_1;0.0136307905010933;;type_1;2019-01-01
5c385694a2ca485f0e435058;1547479409;ab40dbaa68a5e25a1f0261776b00ceb1;13.5;status_1;0.0110265599618128;;type_1;2019-01-01
5c3c87cba2ca485f0e44f449;1547471375;ff93bab641406e8b5af36004eb3cca81;0.0;status_OK;0.0104509833158741;false;type_2;2019-01-01
5c37395ea2ca485f0e425ae7;1547123180;69d7102f2c5c2147ba5ceb04dbaf7bdc;24.0;status_1;0.0213778695479044;;type_1;2019-01-01
5c36f832a2ca485f0e41abab;1547482884;f52fd56f902febb0df05aac8fe5f10a1;7.25;status_1;0.008629746758383459;;type_1;2019-01-01
5c379b21a2ca485f0e42d340;1547148066;cf35bd786b5efecdd86cec6381a92704;7.25;status_1;0.00826123934901836;;type_1;2019-01-01
5c3b0ba7a2ca485f0e4474be;1547541157;f8286340ad7517253d0026fe9332d7e1;0.0;status_OK;0.0126;false;type_2;2019-01-01
5c36f65ea2ca485f0e41992a;1547480749;9a7105315e4fc74c8f6aeb79576bf8d7;7.95;status_1;0.0095996390268342;;type_1;2019-01-01
5c377640a2ca485f0e42a278;1547488120;db896f296b0c18096a08fa53abd29d38;13.5;status_1;0.00826809031838272;;type_1;2019-01-01
5c385feca2ca485f0e43602f;1547575033;277fd848e4b3d4c7ed0b10393f0527fb;16.95;status_OK;0.0134605943257767;false;type_1;2019-01-01
5c36f170a2ca485f0e416270;1547241581;aa730b610b48a9be0d44415acff5b1d3;0.0;status_1;0.0101903887103147;;type_2;2019-01-01
5c392230a2ca485f0e43df91;1547583003;60f9efc52110d1a11423caab0dd718c7;24.0;status_1;0.0173998248555508;;type_1;2019-01-01
5c378edfa2ca485f0e42c264;1547144927;a09590985e376924b408c37e6d625a75;7.25;status_1;0.0082719689009756;;type_1;2019-01-01
5c37085ca2ca485f0e41ffb8;1547145858;801d9fd99939cfd4d10420c9769061bb;6.95;status_1;0.00824625092442771;;type_1;2019-01-01
5c379434a2ca485f0e42caba;1547480865;f683c5a908b96d2bb79b3803d206b8d3;7.25;status_1;0.00836303646545123;;type_1;2019-01-01
5c37927ea2ca485f0e42c7f3;1547145855;a4e4a011922f13b9cd51f723ace4787d;13.5;status_1;0.0122441453934046;;type_1;2019-01-01
5c36f6dfa2ca485f0e419e25;1547145675;c1b9f6729f1f10cc669667c82d9d8532;7.25;status_1;0.00892572153023113;;type_1;2019-01-01
5c37a90ba2ca485f0e42e1e9;1547488068;a6acd91cf19028aca95f329940d693ce;13.5;status_OK;0.0133836142761723;false;type_1;2019-01-01
5c36f274a2ca485f0e416dd9;1547371409;d56eec802337b43f9fe92c2699ac9608;13.5;status_1;0.0114636020727476;false;type_1;2019-01-01
5c3772f9a2ca485f0e429efa;1547583166;dd37462f4b6cbb0e0c115288c1a3cb9e;7.25;status_1;0.00869128586804418;;type_1;2019-01-01
5c371411a2ca485f0e421feb;1547389789;1e6b86cda97a786ff26bb2593b6f9c69;7.95;status_1;0.00902299892435348;;type_1;2019-01-01
5c378e8da2ca485f0e42c1d8;1547144858;b61f5f7d3835e7b953d21e6053566e15;13.5;status_1;0.0114732828997533;;type_1;2019-01-01
5c36f89da2ca485f0e41af97;1547291653;c14d1b187cbeb5567f221cdd645b2554;0.0;status_OK;0.00992305992473857;false;type_2;2019-01-01
5c379413a2ca485f0e42ca87;1547146264;67b8eeb158889672c56ac58bba8a929c;16.95;status_1;0.0160109632232207;;type_1;2019-01-01
5c375bd3a2ca485f0e428581;1547228248;9d6d66a3b8f668f389331797cce6ebfa;16.95;status_OK;0.0217097237816052;false;type_1;2019-01-01
5c3781e3a2ca485f0e42aef2;1547489795;9193bb1eee803a296b531b7b1f14572b;13.5;status_OK;0.0144284352607631;false;type_1;2019-01-01
5c39f2a0a2ca485f0e442e53;1547407008;f4f5e8ac5e9c141c71db65c3bb9e8930;7.25;status_1;0.00837522236686122;;type_1;2019-01-01
5c3ddd25a2ca485f0e455954;1547558211;bd0790f2354c4602edca9c7475077843;34.1;status_1;0.0211545972620137;false;type_1;2019-01-01
5c3bc794a2ca485f0e44ae32;1547421607;2e4afd8a23fed4551dfcc260a6a87c8e;34.1;status_1;0.0261894081430637;;type_1;2019-01-01
5c37700fa2ca485f0e429b7e;1547203449;f40fcdf851c4b4fe3fb5e2b45f2b41c9;6.95;status_KO;0.00825585815213953;false;type_1;2019-01-01
5c3730f0a2ca485f0e42502f;1547485582;7336ededc9590b8e3a3493294aa89fab;13.5;status_2;0.0110529993896858;;type_1;2019-01-01
5c37c859a2ca485f0e430078;1547159642;df8f4270cd9c1b7fa11d9ff7d6259f9a;7.25;status_1;0.00826143848768181;;type_1;2019-01-01
5c3773a2a2ca485f0e429fb4;1547480926;f6fb376ad1649f3fe5f36a3d7b76859f;7.25;status_1;0.00828783880739207;;type_1;2019-01-01
5c385554a2ca485f0e434e52;1547481593;14b4051e6526a172ecd9b2210c156e66;13.5;status_1;0.0138806778487829;;type_1;2019-01-01
5c37607aa2ca485f0e428a4d;1547576829;a979aaba37f6e5954ca696f918101587;34.1;status_1;0.0464532668446426;;type_1;2019-01-01
5c36e308a2ca485f0e41346e;1547571531;0f66cad2c0c42fe7a1ce3365f3c25cdd;13.5;status_2;0.0101892266576884;false;type_1;2019-01-01
5c385cb8a2ca485f0e435b07;1547481750;9d250893d75e3b42d650baa4836fa9c5;0.0;status_KO;0.00841035910306403;false;type_2;2019-01-01
5c39e26ca2ca485f0e44280f;1547314499;11ffd172b4c154a1907c795b1d362db7;0.0;status_OK;0.0175;false;type_2;2019-01-01
5c370612a2ca485f0e41f845;1547147321;f2fe610f7ea7147e2547d0da1a5ee728;13.5;status_1;0.0128248266454549;;type_1;2019-01-01
5c39378ea2ca485f0e43e4bf;1547253741;9ce5df34b4d13b6c55be7d9080657bbd;34.1;status_1;0.00947280638161591;;type_1;2019-01-01
5c36fcc7a2ca485f0e41cca8;1547107549;5e08396f7c43f1c7c7e5c36d6d7a0433;6.95;status_1;0.00816982819133275;;type_1;2019-01-01
5c3b0ba7a2ca485f0e4474be;1547397276;f8286340ad7517253d0026fe9332d7e1;0.0;status_1;0.0126;;type_2;2019-01-01
5c3d20bca2ca485f0e452460;1547580089;b1458e89b11d10a0f222808b299f4a4d;0.0;status_1;0.00989869502258873;false;type_2;2019-01-01
5c377daaa2ca485f0e42aa88;1547140535;323ac173ec1c705d095941ed7a9c1a24;13.5;status_1;0.0118461445424929;;type_1;2019-01-01
5c39ce0dbb28a700012c6f28;1547292223;fbda8df0fd5af26daa35fbf2fe0622e6;13.5;status_1;0.0114;;type_1;2019-01-01
5c36f845a2ca485f0e41ac63;1547217439;d7f5acc6fba643acb0ed79f7ae75e43a;13.5;status_OK;0.0119858469258327;false;type_1;2019-01-01
5c372cc6a2ca485f0e424ac5;1547143944;83eb00c0ceb38aec3a13ea642d87049b;13.5;status_1;0.0134621785356803;;type_1;2019-01-01
5c37029da2ca485f0e41ea81;1547109059;62677d7c7120e42a8a2b373c3eaecdf0;10.95;status_1;0.0090210931259574;;type_1;2019-01-01
5c3b0d07a2ca485f0e447535;1547374237;8b271c73d351d6f14ae23d6965288c9f;0.0;status_OK;0.011845614256363001;false;type_2;2019-01-01
5c36f91fbb28a700012c534b;1547106632;2a6b7c04f4f41633051755bca14aaea7;10.95;status_1;0.0093;;type_1;2019-01-01
5c338ceebb28a700012bacc4;1547086360;dc11c8e0520a67e0b6979f337899b9f3;7.95;status_1;0.0083;;type_1;2019-01-01
5c3a2e923ffcdb0001028e45;1547588195;32755b032b87726b9304faef7efb56fa;10.95;status_1;0.0094;;type_1;2019-01-01
5c330e31bb28a700012ba659;1547219766;594a591d18cde59c2432c5cbd020fd1a;34.1;status_KO;0.0214;false;type_1;2019-01-01
5c37c4e7a2ca485f0e42fd9b;1547192357;cff87910ecacb52f6f5ade3298e7ff60;7.25;status_1;0.00880880795719255;;type_1;2019-01-01
5c37fcf2a2ca485f0e431148;1547396399;6da21dc91d8b1b1ea59bf93676454dec;24.0;status_1;0.0220916982452207;false;type_1;2019-01-01
5c3d90c0a2ca485f0e45354a;1547538923;77ab77731377e8898a03e271d733b717;0.0;status_OK;0.0099;false;type_2;2019-01-01
5c3dbd68a2ca485f0e45478d;1547550130;90285c9da56b193d37ad69e11e2daf46;34.1;status_2;0.0282678087732312;;type_1;2019-01-01
5c3d0c42a2ca485f0e452063;1547504760;8262c83d34a1a04f1ed9d53fab1c83b7;0.0;status_1;0.009347253731239541;false;type_2;2019-01-01
5c370018a2ca485f0e41deef;1547551079;e699441ce9cbc32579d2eba2f064f2ed;16.95;status_1;0.0146284071643258;false;type_1;2019-01-01
5c37cacea2ca485f0e430275;1547539565;672d875fabd15251762f89036d0c5398;0.0;status_2;0.00883039582847611;false;type_2;2019-01-01
5c376ea0a2ca485f0e4299f2;1547136789;8293319e271da9c7b202893a9aadc384;13.5;status_2;0.0117482227885776;;type_1;2019-01-01
5c371835a2ca485f0e42282f;1547467782;9ab8d952d74ad728622f44f1066bc824;7.25;status_1;0.008536883867534291;;type_1;2019-01-01
5c3b3270a2ca485f0e448323;1547464270;b427592d861aea940e920951baafbf06;13.5;status_1;0.0128649892558457;false;type_1;2019-01-01
5c378118a2ca485f0e42ae05;1547141410;2ce0532d5f1615af47e5aa0d351bc6ef;16.95;status_1;0.0211637424593124;false;type_1;2019-01-01
5c392bd7a2ca485f0e43e291;1547558171;b63ebd1d21fec1495c3615b5dcbeb596;0.0;status_OK;0.00828951144204219;false;type_2;2019-01-01
5c38bde0a2ca485f0e43b25c;1547375199;0850d2531ca9e3bc64ca2df4d4eec2f6;16.95;status_1;0.00883179467968749;;type_1;2019-01-01
5c36eee7a2ca485f0e414e9d;1547143608;59daba42272b4c2764030ca59c850ee1;16.95;status_1;0.0202426584338385;;type_1;2019-01-01
5c3cb613a2ca485f0e4506f1;1547542908;d3e9cccd75c41cfc9ea443580a5bc0cf;34.1;status_2;0.0111735533551424;false;type_1;2019-01-01
5c36fd4ca2ca485f0e41cfa6;1547326421;b26c9681f61c0be2df38e05db8a774d1;0.0;status_1;0.020134572198531996;;type_2;2019-01-01
5c36ffd2a2ca485f0e41dd59;1547484781;108958e82da868609fee755c6b5517ec;7.25;status_1;0.0083094093814121;;type_1;2019-01-01
5c3707c7a2ca485f0e41fdd8;1547144772;28e961d6c17ca25db1f9bbd6d7390c43;7.25;status_1;0.00860562943266728;;type_1;2019-01-01
5c37051aa2ca485f0e41f500;1547388430;35d61c42e8fd5b6dd516d494d3cef955;10.95;status_2;0.00823812280843344;false;type_1;2019-01-01
5c36faafa2ca485f0e41bf24;1547412294;2978c41d2c64576e0c9bb63bc30817e6;13.5;status_KO;0.0122999262139733;false;type_1;2019-01-01
5c36f845a2ca485f0e41ac63;1547227622;d7f5acc6fba643acb0ed79f7ae75e43a;13.5;status_OK;0.0119858469258327;false;type_1;2019-01-01
5c384c8fa2ca485f0e4339cc;1547555669;3fa33a48c5185afd9ac344ea1ed8ae66;0.0;status_OK;0.0173825115313873;false;type_2;2019-01-01
5c373fdda2ca485f0e4262fb;1547191805;16544986d638af7bf27eb8c884552e51;7.25;status_1;0.007151395549168879;;type_1;2019-01-01
5c379b67a2ca485f0e42d38a;1547148439;85a981a79b929474ca0a32d8e2eed8bf;0.0;status_2;0.0099;;type_2;2019-01-01
5c3a272fa2ca485f0e444064;1547315197;165511cf3d5c0b31da8acb7049d212e6;13.5;status_1;0.0113681628735006;true;type_1;2019-01-01
5c3b5d8da2ca485f0e448f23;1547394448;ecdac87d3e2cb318ad3c34a7fc4ba60a;24.0;status_1;0.0226850573897923;;type_1;2019-01-01
5c3c7e7ca2ca485f0e44efb2;1547497474;6fdfac1ef6b2f9377d1d1abd916eb7f9;16.95;status_OK;0.0195468599350462;false;type_1;2019-01-01
5c39cbf6a2ca485f0e441d16;1547473109;2fde7659d7ee3ec17dc14becbc36b24c;7.25;status_1;0.00826076336859095;;type_1;2019-01-01
5c3c7e7ca2ca485f0e44efb2;1547489611;6fdfac1ef6b2f9377d1d1abd916eb7f9;16.95;status_OK;0.0195468599350462;false;type_1;2019-01-01
5c3ce7713ffcdb000102a365;1547495629;c44958304bdbe98180877c58ba4244cf;16.95;status_1;0.0089;false;type_1;2019-01-01
5c3a6b79bb28a700012c7513;1547574750;634074f2c800ad5de52a86358b122d72;7.95;status_2;0.0084;;type_1;2019-01-01
5c370371a2ca485f0e41ee96;1547560190;d9916798c102889ceeaeffe39ad5b265;11.95;status_1;0.0102815897198848;;type_1;2019-01-01
5c376f16a2ca485f0e429a6b;1547137026;257aec6af264cdda54ecfd2ae98d26ea;24.0;status_2;0.0189194924253879;false;type_1;2019-01-01
5c36f845a2ca485f0e41ac63;1547227622;d7f5acc6fba643acb0ed79f7ae75e43a;13.5;status_OK;0.0119858469258327;false;type_1;2019-01-01
5c38b0fba2ca485f0e43aa60;1547219231;1f65c1a573e3b17f32616a9ef9fa9fa9;13.5;status_1;0.013646560960722;false;type_1;2019-01-01
5c3c8728a2ca485f0e44f407;1547549554;ffa9370d397528544003aa44b3ee720e;24.0;status_1;0.0130348213014398;;type_1;2019-01-01
5c3896eea2ca485f0e439479;1547212539;89a59b9d4c9b107bcdb7b60bc92cb664;13.5;status_1;0.0116149023486311;;type_1;2019-01-01
5c39b20aa2ca485f0e440af6;1547303951;f09db66f5a0d8c2d1257d6eff7611ea8;0.0;status_OK;0.009514350848826491;false;type_2;2019-01-01
5c370d4da2ca485f0e420ef8;1547120974;ad847d7ae907a938ccfba8fbf402861b;7.95;status_1;0.00904031145504568;false;type_1;2019-01-01
5c379553a2ca485f0e42cc31;1547536836;4f338fafe8b7740e1b777b52b5f840c6;16.95;status_1;0.0137527659152619;;type_1;2019-01-01
5c378414a2ca485f0e42b15c;1547454090;4cb9b35b7c1d84fe3c89ea5572c8aa54;13.5;status_OK;0.0126256792093588;false;type_1;2019-01-01
5c3dba523ffcdb000102a87b;1547549277;1a6d9f2317f26dab586bec672c194414;16.95;status_1;0.0086;;type_1;2019-01-01
